AuthorID,AuthorName,PaperID
900,"Chi Zhou",638
496,"Yong Chen",638
1057,"Richard A. Waltz",638
425,"Roberto Raffaeli",639
683,"Maura Mengoni",639
428,"Michele Germani",639
1058,"Ferruccio Mandorli",639
1059,"Yue Wang",640
1060,"Mitchell M. Tseng",640
754,"Jianzhong Ruan",641
1061,"Andrew Hayes",641
753,"Todd E. Sparks",641
898,"Frank Liou",641
754,"Jianzhong Ruan",642
1062,"Jun Zhang",642
898,"Frank Liou",642
1063,"Patrick J. Clasen",643
209,"Joseph K. Davidson",643
208,"Jami J. Shah",643
749,"Weijuan Cao",644
1064,"Haipang Wu",644
1065,"Yuqin Jiang",644
1066,"Yusheng Liu",644
751,"Shuming Gao",644
1067,"S. M. Mahbub Murshed",645
1068,"Adam Dixon",645
208,"Jami J. Shah",645
1069,"Changya Yan",646
1070,"Feng Gao",646
1071,"Jie Chen",646
370,"Ata A. Eftekharian",647
756,"Horea T. Ilies",647
1072,"Christoph Ertelt",648
27,"Kristina Shea",648
1073,"Daniel Böhnke",649
1074,"Axel Reichwein",649
1075,"Stephan Rudolph",649
1076,"Luoting Fu",650
198,"Levent Burak Kara",650
761,"Gunay Orbay",651
198,"Levent Burak Kara",651
1077,"Ehsan Tarkesh Esfahani",652
1078,"V. Sundararajan",652
1079,"Dong Zhao",653
1080,"Deyi Xue",653
911,"Sudhir Kaul",654
639,"Anoop K. Dhingra",654
914,"Songqing Shan",655
227,"G. Gary Wang",655
55,"Felipe A. C. Viana",656
1081,"Victor Picheny",656
673,"Raphael T. Haftka",656
1082,"J. Gu",657
1083,"G. Y. Li",657
1084,"Z. Dong",657
1085,"Dohyun Park",658
1086,"Yongbin Lee",658
1087,"Dong-Hoon Choi",658
988,"Srikanth Tadepalli",659
705,"Kristin L. Wood",659
1088,"Liping Wang",660
1089,"Don Beeson",660
797,"Jaehyung Ju",661
162,"Joshua D. Summers",661
1090,"John Ziegert",661
839,"George Fadel",661
1091,"Dan Zhang",662
1092,"Zhen Gao",662
1093,"Beizhi Li",662
1094,"M. Li",663
1095,"N. Williams",663
572,"S. Azarm",663
1096,"J. Hamel",664
1094,"M. Li",664
572,"S. Azarm",664
1097,"Verónica E. Marín",666
1098,"José A. Rincón",666
766,"David A. Romero",666
1099,"Jarod C. Kelly",667
1100,"Deepak Sivaraman",667
1101,"Gregory A. Keoleian",667
1102,"Kazuhiro Izui",668
1103,"Kiyoshi Yokota",668
585,"Takayuki Yamada",668
587,"Shinji Nishiwaki",668
771,"Masataka Yoshimura",668
1104,"Masakazu Kobayashi",669
1105,"Yuya Suzuki",669
1106,"Masatake Higashi",669
1107,"Adarsh Krishnamurthy",670
232,"Wei Li",670
1108,"Sara McMains",670
1109,"Nikhil Kaushal",671
917,"Ching-Shin Norman Shiau",671
298,"Jeremy J. Michalek",671
1110,"G. Hong",672
868,"D. Xue",672
1111,"Y. L. Tu",672
1112,"Peyman Karimian",673
1021,"Jeffrey W. Herrmann",673
1113,"Clemens Mandl",674
584,"Xiaolong Feng",674
139,"Johan Ölvander",674
51,"Seung Ki Moon",675
948,"Daniel A. McAdams",675
989,"Andrew H. Tilstra",676
179,"Carolyn C. Seepersad",676
705,"Kristin L. Wood",676
1114,"Chao-Ching Yen",677
643,"Shana Smith",677
1115,"Sagar Chowdhury",678
523,"Zahed Siddique",678
1116,"Madan Mohan Dabbeeru",679
1117,"Amitabha Mukerjee",679
423,"Erich Devendorf",680
70,"Kemper Lewis",680
404,"Feng Zhou",681
1118,"Jianxin Roger Jiao",681
1119,"Songlin Chen",681
1120,"Daqing Zhang",681
51,"Seung Ki Moon",682
1121,"Jun Shu",682
145,"Timothy W. Simpson",682
992,"Soundar R. T. Kumara",682
888,"Christopher J. Garneau",683
214,"Matthew B. Parkinson",683
879,"Kentaro Watanabe",684
1122,"Koji Kimita",684
606,"Fumiya Akasaka",684
608,"Yoshiki Shimomura",684
1123,"Kai-Hsun Hsu",685
57,"Kuei-Yuan Chan",685
1124,"Nikita Thakur",686
1125,"Andy Keane",686
1126,"Prasanth B. Nair",686
1127,"Robert C. Leishman",687
1128,"Kenneth W. Chase",687
1129,"Magnus Hofwing",688
225,"Niclas Strömberg",688
1130,"Sundeep Samson",689
1131,"Sravya Thoomu",689
201,"Georges Fadel",689
1132,"James Reneke",689
446,"Amandeep Singh",690
107,"Zissimos P. Mourelatos",690
445,"Jing Li",690
620,"Yoojeong Noh",691
266,"K. K. Choi",691
264,"Ikjin Lee",691
256,"David Gorsich",691
267,"David Lamb",691
264,"Ikjin Lee",692
822,"Kyung K. Choi",692
620,"Yoojeong Noh",692
950,"Ramon C. Kuczera",693
107,"Zissimos P. Mourelatos",693
819,"Efstratios Nikolaidis",693
445,"Jing Li",693
1133,"Amir Heidari",694
353,"Hae-Jin Choi",694
634,"Liang Zhao",695
266,"K. K. Choi",695
264,"Ikjin Lee",695
1134,"Liu Du",695
1135,"Sunmin Yook",696
1136,"Gabseong Lee",696
1137,"Sang-Joon Yoon",696
1138,"Jae-Yong Park",696
1087,"Dong-Hoon Choi",696
570,"W. Hu",697
1094,"M. Li",697
572,"S. Azarm",697
1139,"S. Al Hashimi",697
1140,"A. Almansoori",697
1141,"N. Al-Qasas",697
1142,"Fenfen Xiong",698
1143,"Ying Xiong",698
1144,"Steven Greene",698
185,"Wei Chen",698
1145,"Shuxing Yang",698
725,"Yu Liu",699
1050,"Xiaolei Yin",699
1146,"Paul Arendt",699
185,"Wei Chen",699
260,"Hong-Zhong Huang",699
111,"Byeng D. Youn",700
629,"Byung C. Jung",700
124,"Zhimin Xi",700
1147,"Sang Bum Kim",700
331,"Chao Hu",701
111,"Byeng D. Youn",701
117,"Po Ting Lin",702
193,"Hae Chang Gea",702
575,"Yogesh Jaluria",702
225,"Niclas Strömberg",703
1148,"Lianshui Guo",704
636,"Charles L. Penninger",704
967,"John E. Renaud",704
358,"Andrés Tovar",704
585,"Takayuki Yamada",705
587,"Shinji Nishiwaki",705
1149,"Atsuro Iga",705
1102,"Kazuhiro Izui",705
771,"Masataka Yoshimura",705
194,"Bin Zheng",706
260,"Hong-Zhong Huang",706
193,"Hae Chang Gea",706
1150,"Shikui Chen",707
1051,"Sanghoon Lee",707
185,"Wei Chen",707
1151,"James M. Gibert",708
561,"Georges M. Fadel",708
829,"Mostafa S. A. Elsayed",709
792,"Damiano Pasini",709
428,"Michele Germani",710
683,"Maura Mengoni",710
1152,"Margherita Peruzzini",710
782,"Xiaolong Luke Zhang",711
145,"Timothy W. Simpson",711
1153,"Mary Frecker",711
1154,"George Lesieutre",711
1155,"Utkarsh Seth",712
1156,"Hai-Jun Su",712
1157,"Judy M. Vance",712
1158,"David Wolf",713
145,"Timothy W. Simpson",713
782,"Xiaolong Luke Zhang",713
1159,"Jinling Wang",714
1160,"Wen F. Lu",714
47,"Seth Orsborn",715
48,"Jonathan Cagan",715
300,"Bernard Yannou",716
1161,"Markus Dihlmann",716
1162,"Roy Awedikian",716
1072,"Christoph Ertelt",717
27,"Kristina Shea",717
1163,"Chan Yu",718
1164,"Kishore Pochiraju",718
1165,"Souran Manoochehri",718
1166,"Yun Seon Kim",719
1167,"Kyoung-Yun Joseph Kim",719
1168,"Wooi Ping Cheah",719
1169,"Hyung-Jeong Yang",719
1170,"Kyoung-Yun Kim",720
1171,"Keunho Choi",720
1172,"Shuting Zhang",721
1173,"Xiang Chen",721
751,"Shuming Gao",721
1174,"Youdong Yang",721
1175,"Domenico Spensieri",722
758,"Johan S. Carlson",722
1176,"Robert Bohlin",722
85,"Rikard Söderberg",722
1029,"Saraj Gupta",723
481,"Gül E. Okudan",723
1177,"Vernet Lasrado",724
1178,"Devendra Alhat",724
175,"Yan Wang",724
1178,"Devendra Alhat",725
1177,"Vernet Lasrado",725
175,"Yan Wang",725
1050,"Xiaolei Yin",726
1179,"Sanghon Lee",726
185,"Wei Chen",726
488,"Wing Kam Liu",726
1180,"M. F. Horstemeyer",726
1042,"Cheng Qi",727
175,"Yan Wang",727
1181,"Jay Patel",728
295,"Matthew I. Campbell",728
1182,"Wenyong Ma",729
1183,"Delun Wang",729
1184,"Kwun-Lon Ting",729
1185,"Ke-Zheng Huang",730
1186,"Huai-Wei Ren",730
853,"Dongxing Cao",731
854,"Ming Wang Fu",731
1187,"Yongmao Gu",731
1188,"Haipeng Jia",731
1189,"Ali Kamyab",732
1190,"Kemper E. Lewis",732
1191,"Ilaria Cristofolini",733
1192,"Stefano Filippi",733
49,"Simon Li",734
604,"Yutaka Nomaguchi",735
1193,"Daisuke Tsutsumi",735
5,"Kikuo Fujita",735
172,"Jitesh H. Panchal",736
1194,"Meryvn Fathianathan",736
1195,"Rachel Hannah",737
1196,"Ashwin Michaelraj",737
162,"Joshua D. Summers",737
124,"Zhimin Xi",738
111,"Byeng D. Youn",738
109,"Pingfeng Wang",739
111,"Byeng D. Youn",739
124,"Zhimin Xi",739
1197,"Artemis Kloess",739
423,"Erich Devendorf",740
70,"Kemper Lewis",740
1198,"Mohamed Chookah",741
1199,"Mohammad Nuhi",741
1200,"Mohammad Modarres",741
1201,"Abdennour Seibi",741
1202,"Matthias Kreimeyer",743
1203,"Stefanie Braun",743
1204,"Matthias Gürtler",743
1205,"Udo Lindemann",743
49,"Simon Li",744
1206,"Li Chen",744
1207,"Benjamin W. Caldwell",745
464,"Gregory M. Mocko",745
1208,"Aida Khajavirad",746
298,"Jeremy J. Michalek",746
1209,"X. Y. Shao",747
1210,"Q. Cheng",747
1211,"G. J. Zhang",747
1212,"P. G. Li",747
1213,"P. H. Gu",747
1214,"Jason M. Weaver",748
705,"Kristin L. Wood",748
35,"Dan Jensen",748
872,"Magdalena K. Chmarra",749
1215,"Lieke Arts",749
875,"Tetsuo Tomiyama",749
1216,"Ching-Shin Shiau",750
298,"Jeremy J. Michalek",750
1032,"Bart Frischknecht",751
1033,"Panos Papalambros",751
1216,"Ching-Shin Shiau",752
298,"Jeremy J. Michalek",752
1095,"N. Williams",753
572,"S. Azarm",753
93,"P. K. Kannan",753
273,"Christopher Hoyle",754
185,"Wei Chen",754
1217,"Bruce Ankenman",754
1030,"Nanxin Wang",754
1218,"Antoine Dagher",756
1219,"Jean-François Petiot",756
1220,"Hervé Guyon",756
1039,"Joseph A. Donndelinger",757
1221,"Jeffrey A. Robinson",757
1222,"Luke A. Wissmann",757
1222,"Luke A. Wissmann",758
1039,"Joseph A. Donndelinger",758
1223,"Deepak Sankar Somasundaram",759
887,"Mohamed B. Trabia",759
885,"Lindsay Hanna",760
48,"Jonathan Cagan",760
886,"George S. Ladkany",761
887,"Mohamed B. Trabia",761
1224,"Dan Carlsen",762
1225,"Matthew Malone",762
1226,"Josh Kollat",762
145,"Timothy W. Simpson",762
1227,"Christopher D. Congdon",763
1228,"Daniel E. Carlsen",763
145,"Timothy W. Simpson",763
769,"Jay D. Martin",763
1229,"Mohamed M. Saada",764
1230,"Mustafa H. Arafa",764
12,"Ashraf O. Nassef",764
1231,"Alireza Saremi",765
1232,"Amir H. Birjandi",765
227,"G. Gary Wang",765
1233,"Tarek ElMekkawy",765
699,"Eric Bibeau",765
1234,"Santosh Tiwari",766
201,"Georges Fadel",766
1235,"Peter Fenyes",766
541,"Jian Zhang",767
1236,"Peihua Gu",767
1237,"Nengsheng Bao",767
1238,"Guojun Zhang",767
1239,"Matthew P. Reed",768
214,"Matthew B. Parkinson",768
254,"Xiaoping Du",769
1240,"Yi Zhang",769
1241,"Robert C. Fromuth",770
214,"Matthew B. Parkinson",770
1242,"Yaoyao F. Zhao",771
1243,"Xun W. Xu",771
1244,"Sheng Q. Xie",771
1245,"Tom R. Kramer",771
1246,"Fred M. Proctor",771
1247,"John L. Michaloski",771
754,"Jianzhong Ruan",772
1248,"Lie Tang",772
753,"Todd E. Sparks",772
1249,"Robert G. Landers",772
898,"Frank Liou",772
1250,"Andreas Kain",773
1251,"Frank Hoisl",773
27,"Kristina Shea",773
1252,"Faryar Etesami",774
1253,"Yu Song",775
1254,"Joris S. M. Vergeest",775
1255,"Tjamme Wiegers",775
1256,"Hüseyin Erdim",777
756,"Horea T. Ilies",777
1257,"J.-P. Pernot",779
1258,"B. Falcidieno",779
1259,"F. Giannini",779
1260,"J.-C. Léon",779
1261,"Duane Storti",780
1262,"Mark Ganter",780
1263,"Karim A. Aguib",781
1264,"Keith A. Hekman",781
12,"Ashraf O. Nassef",781
1265,"Tomohiro Mizoguchi",782
1266,"Satoshi Kanai",782
374,"Kristina Wärmefjord",784
758,"Johan S. Carlson",784
85,"Rikard Söderberg",784
1267,"Steven Turek",785
1268,"Sam Anand",785
1269,"Carlos A. Trujillo",786
1270,"Qiaode Jeffrey Ge",786
1091,"Dan Zhang",787
1092,"Zhen Gao",787
1271,"XiaoLin Hu",787
1272,"Jason Parise",787
291,"Der-Min Tsay",788
1273,"Hsin-Pao Chen",788
292,"Sándor Vajna",788
293,"Michael Schabacker",788
1275,"Kaarthic Madhavan",789
181,"David Shahan",789
179,"Carolyn C. Seepersad",789
1276,"Danny A. Hlavinka",789
1277,"Walt Benson",789
1278,"H. A. Chowdhury",790
1279,"A. G. Olabi",790
117,"Po Ting Lin",791
575,"Yogesh Jaluria",791
193,"Hae Chang Gea",791
1091,"Dan Zhang",792
1092,"Zhen Gao",792
139,"Johan Ölvander",793
584,"Xiaolong Feng",793
1280,"Bo Holmgren",793
1281,"Wei-Ju Chen",794
1282,"Ching-Jui Chang",794
193,"Hae Chang Gea",794
997,"Anthony M. Roy",795
998,"Erik K. Antonsson",795
999,"Andrew A. Shapiro",795
1283,"Matthew K. Chamberlain",796
159,"Janet K. Allen",796
160,"Farrokh Mistree",796
1284,"M. Messer",797
1285,"J. H. Panchal",797
1286,"J. K. Allen",797
1287,"F. Mistree",797
1288,"V. Krishnamurthy",797
1289,"B. Klein",797
1290,"P. D. Yoder",797
333,"Tamotsu Murakami",798
1291,"Yosuke Kikuchi",798
1292,"Youji Hiraoka",798
55,"Felipe A. C. Viana",799
673,"Raphael T. Haftka",799
1293,"Daniel Wehrwein",800
107,"Zissimos P. Mourelatos",800
1294,"Xingjie Fang",801
1088,"Liping Wang",801
1089,"Don Beeson",801
1295,"Gene Wiggs",801
766,"David A. Romero",802
915,"Cristina H. Amon",802
916,"Susan Finger",802
57,"Kuei-Yuan Chan",803
1296,"Vijay K. Kalivarapu",804
151,"Eliot H. Winer",804
25,"James T. Allison",805
43,"Panos Y. Papalambros",805
1297,"Brian D. Roth",806
1298,"Ilan M. Kroo",806
1299,"Kenji Doi",807
771,"Masataka Yoshimura",807
587,"Shinji Nishiwaki",807
1102,"Kazuhiro Izui",807
771,"Masataka Yoshimura",808
1300,"Yu Yoshimura",808
1102,"Kazuhiro Izui",808
587,"Shinji Nishiwaki",808
1301,"Sisi Xuanyuan",809
1302,"Zhaoliang Jiang",809
1303,"Lalit Patil",809
1304,"Yan Li",809
1305,"Zhaoqian Li",809
1306,"Richard Hauffe",810
1307,"Constantine Samaras",810
298,"Jeremy J. Michalek",810
1308,"Rhys-Sheffer Birthwright",811
54,"Achille Messac",811
1309,"Timothy Harren-Lewis",811
954,"Sirisha Rangavajhala",811
1310,"Peter Sandborn",812
1311,"Varun Prabhakar",812
1312,"Bo Eriksson",812
501,"Ritesh Khire",813
1313,"Jiachuan Wang",813
1314,"Trevor Bailey",813
1315,"Yao Lin",813
145,"Timothy W. Simpson",813
1036,"Fabrice Alizon",814
1316,"Jing Fu",814
145,"Timothy W. Simpson",814
1317,"Sanjay B. Joshi",814
1020,"Steven B. Shooter",814
1036,"Fabrice Alizon",815
1318,"Tucker J. Marion",815
1020,"Steven B. Shooter",815
145,"Timothy W. Simpson",815
1319,"Ronald S. Farrell",816
145,"Timothy W. Simpson",816
1320,"Xiaoli Ye",817
1321,"John K. Gershenson",817
51,"Seung Ki Moon",818
145,"Timothy W. Simpson",818
992,"Soundar R. T. Kumara",818
1116,"Madan Mohan Dabbeeru",819
1117,"Amitabha Mukerjee",819
5,"Kikuo Fujita",820
741,"Ryota Akai",820
1322,"Geng Zhang",821
819,"Efstratios Nikolaidis",821
107,"Zissimos P. Mourelatos",821
1323,"Erdem Acar",822
1324,"Kiran Solanki",822
595,"Masoud Rais-Rohani",822
1325,"Mark F. Horstemeyer",822
1326,"Chih-Hao Liu",823
57,"Kuei-Yuan Chan",823
264,"Ikjin Lee",824
822,"Kyung K. Choi",824
1134,"Liu Du",824
256,"David Gorsich",824
620,"Yoojeong Noh",825
266,"K. K. Choi",825
1134,"Liu Du",825
1149,"Atsuro Iga",826
587,"Shinji Nishiwaki",826
1102,"Kazuhiro Izui",826
771,"Masataka Yoshimura",826
1327,"Albert Albers",828
1328,"Jens Ottnad",828
1329,"Pascal Häußler",828
1330,"Johannes Minx",828
1331,"Deepak Sharma",829
1332,"Kalyanmoy Deb",829
1333,"N. N. Kishore",829
1334,"Thomas Kormeier",830
1075,"Stephan Rudolph",830
1335,"Mohamed S. Senousy",831
456,"Hesham A. Hegazi",831
60,"Sayed M. Metwalli",831
1336,"T. Yamamoto",832
1337,"S. Maruyama",832
1338,"S. Nishiwaki",832
1339,"M. Yoshimura",832
585,"Takayuki Yamada",833
1,"Shintaro Yamasaki",833
587,"Shinji Nishiwaki",833
1102,"Kazuhiro Izui",833
771,"Masataka Yoshimura",833
1340,"Loris Barbieri",834
1341,"Fabio Bruno",834
1342,"Maurizio Muzzupappa",834
1343,"Umberto Cugini",834
1344,"Ali R. Yildiz",836
61,"Kazuhiro Saitou",836
1345,"Hossein Ghiasi",837
792,"Damiano Pasini",837
842,"Larry Lessard",837
1315,"Yao Lin",838
1346,"Dong Luo",838
1314,"Trevor Bailey",838
501,"Ritesh Khire",838
1313,"Jiachuan Wang",838
145,"Timothy W. Simpson",838
1347,"Xuyuan Liu",839
1348,"Kwok-Leung Tsui",839
185,"Wei Chen",839
1349,"H. Sarin",840
1350,"M. Kokkolaras",840
1351,"G. Hulbert",840
1352,"P. Papalambros",840
1353,"S. Barbat",840
1354,"R.-J. Yang",840
1355,"Waleed M. A. Abd El-Hady",841
60,"Sayed M. Metwalli",841
5,"Kikuo Fujita",842
1356,"Masanori Kuriyama",842
1357,"Takashi Suyama",842
1234,"Santosh Tiwari",843
1358,"Joshua Summers",843
201,"Georges Fadel",843
1359,"Gilberto Mejía Rodríguez",845
967,"John E. Renaud",845
1360,"Vikas Tomar",845
637,"Neal M. Patel",846
967,"John E. Renaud",846
1361,"Chandan Mozumder",846
1362,"Manasi Tamhankar",847
295,"Matthew I. Campbell",847
1363,"Chaitanya Vempati",848
295,"Matthew I. Campbell",848
1364,"Andreas A. Malikopoulos",849
43,"Panos Y. Papalambros",849
1365,"Dennis N. Assanis",849
1366,"Nuogang Sun",850
1367,"Youyun Zhang",850
1368,"Xuesong Mei",850
1369,"Yoshinobu Kitamura",851
1370,"Sunao Takafuji",851
1371,"Riichiro Mizoguchi",851
1372,"Jihong Liu",852
1373,"Yong Wang",852
1374,"C. Jebaraj",853
1375,"G. Balakrishnan",853
1172,"Shuting Zhang",854
1173,"Xiang Chen",854
751,"Shuming Gao",854
1174,"Youdong Yang",854
1376,"Zhiqiang Chen",855
523,"Zahed Siddique",855
1377,"Ashwin P. Gurnani",856
70,"Kemper Lewis",856
1216,"Ching-Shin Shiau",857
1378,"Ian H. Tseng",857
1379,"Andrew W. Heutchy",857
1380,"Jeremy Michalek",857
1216,"Ching-Shin Shiau",858
1380,"Jeremy Michalek",858
1381,"Surya Swamy",859
47,"Seth Orsborn",859
1380,"Jeremy Michalek",859
48,"Jonathan Cagan",859
1382,"Andrew T. Olewnik",860
1190,"Kemper E. Lewis",860
317,"Erin MacDonald",861
42,"Richard Gonzalez",861
1033,"Panos Papalambros",861
1091,"Dan Zhang",862
1383,"Zhuming Bi",862
1384,"Yunjian Ge",862
1385,"Y. Li",863
868,"D. Xue",863
871,"P. Gu",863
104,"Scott Ferguson",864
1386,"Afreen Siddiqi",864
70,"Kemper Lewis",864
340,"Olivier L. de Weck",864
776,"Marcus Pettersson",865
139,"Johan Ölvander",865
383,"Adel Younis",866
1387,"Ruoning Xu",866
382,"Zuomin Dong",866
1388,"Hungjen Wang",867
1389,"Daniel D. Frey",867
1390,"Gordon M. Kaufman",867
1231,"Alireza Saremi",868
1391,"Nasr Al-Hinai",868
227,"G. Gary Wang",868
1233,"Tarek ElMekkawy",868
1392,"Amir-R. Khorsand",869
227,"G. Gary Wang",869
1393,"J. Raghavan",869
1394,"Umakanth Sakaray",870
887,"Mohamed B. Trabia",870
1395,"Brendan J. O’Toole",870
279,"Jagadeep Thota",870
1396,"Yuan Mao Huang",871
1397,"Kuo Juei Wang",871
772,"Inna Turevsky",872
1398,"Sankara Hari Gopalakrishnan",872
773,"Krishnan Suresh",872
1399,"Tiefu Shao",873
1400,"Sundar Krishnamurthy",873
38,"Harrison M. Kim",874
1401,"I. Jessica Hidalgo",874
1402,"Jing Han",875
1403,"Koetsu Yamazaki",875
1404,"Sadao Nishiyama",875
1405,"Ryoichi Itoh",875
888,"Christopher J. Garneau",876
214,"Matthew B. Parkinson",876
1403,"Koetsu Yamazaki",877
1406,"Takanori Chihara",877
1405,"Ryoichi Itoh",877
1402,"Jing Han",877
1404,"Sadao Nishiyama",877
1407,"Lan Ren",878
754,"Jianzhong Ruan",878
1408,"Kunnayut Eiamsa-ard",878
898,"Frank Liou",878
1409,"Saneet A. Jawalkar",879
295,"Matthew I. Campbell",879
1410,"Pinghai Yang",880
191,"Xiaoping Qian",880
1411,"Kezheng Huang",881
1412,"Yifan Chen",882
1413,"Basavaraj Tonshal",882
1414,"Tetsuzo Kuragano",883
1415,"Akira Yamaguchi",883
1416,"Hiroshi Masuda",884
1417,"Kenta Ogawa",884
1418,"Brian Bay",885
1419,"Mike Bailey",885
1420,"Xiaorui Chen",886
1108,"Sara McMains",886
1261,"Duane Storti",887
1421,"Mark A. Ganter",887
1422,"William R. Ledoux",887
1423,"Randal P. Ching",887
1424,"Yangqiu Patrick Hu",887
1425,"David Haynor",887
1426,"Y. Song",888
1427,"J. S. M. Vergeest",888
1428,"Nier Wu",889
756,"Horea T. Ilies",889
1256,"Hüseyin Erdim",890
1429,"Horea Ilies",890
1265,"Tomohiro Mizoguchi",891
1430,"Hiroaki Date",891
1266,"Satoshi Kanai",891
1431,"Takeshi Kishinami",891
1432,"R. J. Yang",892
1433,"G. Li",892
1434,"Y. Fu",892
1435,"Wouter O. Schotborgh",894
1436,"Maarten H. L. Röring",894
1437,"Roxana Grigoras",894
1438,"Frans G. M. Kokkeler",894
1439,"Hans Tragter",894
1440,"Fred J. A. M. van Houten",894
1441,"Deepak Kumar",895
349,"Chris Hoyle",895
185,"Wei Chen",895
1030,"Nanxin Wang",895
1442,"Gianna Gomez-Levi",895
1031,"Frank S. Koppelman",895
1443,"Madhusudan Kayyar",896
162,"Joshua D. Summers",896
1027,"Farhad Ameri",896
1444,"Sherrill Biggers",896
51,"Seung Ki Moon",897
145,"Timothy W. Simpson",897
992,"Soundar R. T. Kumara",897
333,"Tamotsu Murakami",898
1445,"Yasushi Suehisa",898
1446,"Hallie J. Kintner",899
353,"Hae-Jin Choi",900
159,"Janet K. Allen",900
172,"Jitesh H. Panchal",901
533,"Christiaan J. J. Paredis",901
159,"Janet K. Allen",901
160,"Farrokh Mistree",901
23,"Rahul Rai",902
295,"Matthew I. Campbell",902
769,"Jay D. Martin",903
913,"Christian Gogu",904
673,"Raphael T. Haftka",904
1447,"Satish K. Bapanapalli",904
674,"Bhavani V. Sankar",904
988,"Srikanth Tadepalli",905
705,"Kristin L. Wood",905
1143,"Ying Xiong",906
185,"Wei Chen",906
1348,"Kwok-Leung Tsui",906
25,"James T. Allison",907
223,"Michael Kokkolaras",907
43,"Panos Y. Papalambros",907
252,"Mian Li",908
92,"Shapour Azarm",908
1448,"Shaoluo L. Butler",909
639,"Anoop K. Dhingra",909
1449,"Jeongwoo Han",910
1033,"Panos Papalambros",910
1450,"Yanjing Li",911
1451,"Zhaosong Lu",911
298,"Jeremy J. Michalek",911
1452,"Jitendra Prasad",912
1453,"Alejandro R. Diaz",912
1454,"Hannah Muchnick",913
159,"Janet K. Allen",913
1049,"David L. McDowell",913
160,"Farrokh Mistree",913
124,"Zhimin Xi",914
111,"Byeng D. Youn",914
622,"Matthias Messer",915
172,"Jitesh H. Panchal",915
159,"Janet K. Allen",915
1049,"David L. McDowell",915
160,"Farrokh Mistree",915
1455,"Thomas R. Langerak",916
1254,"Joris S. M. Vergeest",916
940,"Ayman M. A. Youssef",917
12,"Ashraf O. Nassef",917
60,"Sayed M. Metwalli",917
1456,"Samuel Sai-Man Li",918
1457,"Charlie C. L. Wang",918
1458,"Kin-Chuen Hui",918
1459,"Athulan Vijayaraghavan",919
1460,"David A. Dornfeld",919
1067,"S. M. Mahbub Murshed",920
208,"Jami J. Shah",920
1461,"Vadivel Jagasivamani",920
1462,"Ayman Wasfy",920
1463,"David W. Hislop",920
771,"Masataka Yoshimura",921
1464,"Koichi Sasaki",921
1102,"Kazuhiro Izui",921
587,"Shinji Nishiwaki",921
1465,"Toru Matsushima",922
587,"Shinji Nishiwaki",922
1466,"Shintarou Yamasaki",922
1102,"Kazuhiro Izui",922
771,"Masataka Yoshimura",922
584,"Xiaolong Feng",923
1467,"Shiva Sander-Tavallaey",923
139,"Johan Ölvander",923
1468,"Björn Johansson",924
776,"Marcus Pettersson",924
139,"Johan Ölvander",924
1469,"Henri J. Thevenot",925
145,"Timothy W. Simpson",925
1036,"Fabrice Alizon",926
1020,"Steven B. Shooter",926
145,"Timothy W. Simpson",926
1036,"Fabrice Alizon",927
51,"Seung Ki Moon",927
1020,"Steven B. Shooter",927
145,"Timothy W. Simpson",927
1470,"Jaeil Park",928
212,"Dongmin Shin",928
1471,"Huijun Song",929
1080,"Deyi Xue",929
1472,"Yiliu Tu",929
393,"Conrad S. Tucker",930
38,"Harrison M. Kim",930
1473,"Bryan R. Dolan",931
1190,"Kemper E. Lewis",931
1208,"Aida Khajavirad",932
298,"Jeremy J. Michalek",932
1208,"Aida Khajavirad",933
298,"Jeremy J. Michalek",933
1474,"Shafin Tauhid",934
1475,"Hakan U. Artar",934
1029,"Saraj Gupta",934
481,"Gül E. Okudan",934
1477,"Haruki Kariya",935
1102,"Kazuhiro Izui",935
587,"Shinji Nishiwaki",935
771,"Masataka Yoshimura",935
1478,"Yoshiya Ogihara",935
1479,"Shuichi Hayashi",935
1480,"Roger Jianxin Jiao",936
1481,"Linda Lianfeng Zhang",936
1482,"Mohit Goswami",937
1483,"Venkat Allada",937
1484,"Chang Muk Kang",938
1485,"Yoo Suk Hong",938
1486,"Lihui Wang",939
1487,"Hsi-Yung Feng",939
1488,"Changjin Song",939
1489,"Wei Jin",939
1490,"Yee Mey Goh",940
1491,"Chris McMahon",940
1492,"Julian Booker",940
254,"Xiaoping Du",941
1493,"Li Du",942
1494,"Liping He",942
260,"Hong-Zhong Huang",942
445,"Jing Li",943
107,"Zissimos P. Mourelatos",943
950,"Ramon C. Kuczera",944
107,"Zissimos P. Mourelatos",944
1495,"Michael Latcha",944
1496,"Walid Ben Ahmed",945
300,"Bernard Yannou",945
264,"Ikjin Lee",946
822,"Kyung K. Choi",946
1134,"Liu Du",946
256,"David Gorsich",946
822,"Kyung K. Choi",947
620,"Yoojeong Noh",947
1134,"Liu Du",947
1134,"Liu Du",948
822,"Kyung K. Choi",948
264,"Ikjin Lee",948
1497,"Jason Matthew Aughenbaugh",949
1021,"Jeffrey W. Herrmann",949
954,"Sirisha Rangavajhala",950
54,"Achille Messac",950
1081,"Victor Picheny",951
1498,"Nam-Ho Kim",951
673,"Raphael T. Haftka",951
1499,"S. Shan",952
227,"G. Gary Wang",952
109,"Pingfeng Wang",953
111,"Byeng D. Youn",953
